Sindh,Karachi,24.9056,67.0822,56,0,2,,
Sindh,hyderabad,25.396891,68.377183,1,0,0,,
Sindh,sukkur,27.705164,68.857383,151,0,0,,
Sindh,larkana,27.558985,68.212035,0,0,0,,
Sindh,Mipur Khas,25.5251,69.0159,0,0,0,,
Sindh,Nawabshah,26.248334,68.409554,0,0,0,,
Sindh,Shahdad Kot,27.847263,67.906789,0,0,0,,
Sindh,Matiari,25.59709,68.4467,0,0,0,,
Sindh,Thatta,24.747449,67.923528,0,0,0,,
Sindh,Badin,24.655995,68.836997,0,0,0,,
Sindh,Tando Allahyar,25.462626,68.719233,0,0,0,,
